id,age,job,marital,education,balance,loan,contact,month,campaign,deposit
cus_44158,22,student,single,secondary,71,no,cellular,jul,1,yes
cus_44159,36,services,married,unknown,618,no,cellular,jul,1,yes
cus_44160,40,management,married,tertiary,4539,no,cellular,jul,3,yes
cus_44161,25,technician,single,tertiary,160,yes,other,jul,1,no
cus_44162,31,technician,married,tertiary,2166,no,cellular,jul,6,yes
cus_44163,26,blue-collar,single,secondary,2007,no,cellular,jul,3,yes
cus_44164,51,management,married,tertiary,3463,yes,cellular,jul,2,yes
cus_44165,27,admin.,single,tertiary,4738,no,cellular,jul,1,no
cus_44166,46,admin.,divorced,secondary,99,no,other,jul,1,no
cus_44167,70,retired,divorced,primary,482,no,telephone,jul,1,yes
cus_44168,24,student,single,primary,1235,no,cellular,jul,4,yes
cus_44169,23,student,single,secondary,1298,no,cellular,jul,1,yes
cus_44170,41,technician,single,secondary,5329,no,cellular,jul,2,yes
cus_44171,53,technician,married,primary,6181,no,cellular,jul,2,yes
cus_44172,30,technician,single,secondary,1112,no,cellular,jul,3,no
cus_44173,86,retired,married,primary,1255,no,telephone,jul,1,yes
cus_44174,30,blue-collar,single,secondary,180,no,cellular,jul,1,no
cus_44175,27,student,single,unknown,132,no,cellular,jul,1,yes
cus_44176,34,technician,single,tertiary,2733,no,cellular,jul,1,yes
cus_44177,49,services,married,secondary,725,yes,other,jul,1,no
cus_44178,68,retired,divorced,secondary,4189,no,telephone,jul,2,yes
cus_44179,35,management,married,secondary,724,no,cellular,jul,2,yes
cus_44180,30,admin.,married,secondary,222,no,telephone,jul,9,no
cus_44181,28,student,single,secondary,205,no,cellular,jul,3,yes
cus_44182,56,blue-collar,married,secondary,813,yes,other,jul,1,no
cus_44183,66,retired,married,secondary,154,no,cellular,jul,5,yes
cus_44184,36,blue-collar,single,tertiary,1830,no,cellular,jul,5,no
cus_44185,30,management,single,tertiary,232,no,cellular,jul,1,yes
cus_44186,60,retired,divorced,tertiary,979,no,cellular,jul,1,yes
cus_44187,46,admin.,married,secondary,5021,no,cellular,jul,1,yes
cus_44188,47,admin.,married,secondary,3676,no,cellular,jul,2,yes
cus_44189,31,technician,single,secondary,2544,no,cellular,jul,1,yes
cus_44190,66,retired,married,primary,2173,no,cellular,jul,1,no
cus_44191,64,housemaid,married,primary,768,no,cellular,jul,2,no
cus_44192,68,retired,married,secondary,2469,no,telephone,jul,2,yes
cus_44193,63,blue-collar,married,secondary,180,no,cellular,jul,2,yes
cus_44194,42,unemployed,married,secondary,1289,no,cellular,jul,4,yes
cus_44195,57,blue-collar,married,primary,3498,no,cellular,jul,2,no
cus_44196,29,student,single,secondary,658,no,cellular,jul,2,yes
cus_44197,61,retired,married,secondary,938,no,cellular,jul,2,yes
cus_44198,24,technician,single,secondary,3843,no,cellular,jul,2,no
cus_44199,45,technician,single,tertiary,1591,no,cellular,jul,4,no
cus_44200,60,services,single,secondary,739,no,cellular,jul,1,no
cus_44201,35,services,married,secondary,2918,yes,cellular,jul,2,yes
cus_44202,38,admin.,single,secondary,4803,no,cellular,jul,2,no
cus_44203,58,management,married,tertiary,1318,no,cellular,jul,1,no
cus_44204,43,unemployed,married,tertiary,0,no,cellular,jul,1,yes
cus_44205,64,retired,married,secondary,588,no,cellular,jul,1,yes
cus_44206,26,admin.,married,secondary,2469,no,cellular,jul,8,no
cus_44207,22,student,single,primary,423,no,cellular,jul,1,yes
cus_44208,49,blue-collar,married,secondary,1946,no,cellular,jul,1,yes
cus_44209,52,technician,married,tertiary,2506,no,cellular,jul,1,no
cus_44210,46,management,married,secondary,766,no,other,jul,1,no
cus_44211,19,student,single,secondary,302,no,cellular,jul,1,yes
cus_44212,41,management,divorced,tertiary,4567,yes,cellular,jul,1,no
cus_44213,31,management,divorced,tertiary,414,yes,cellular,jul,1,yes
cus_44214,37,management,married,tertiary,0,no,cellular,jul,2,yes
cus_44215,48,unemployed,married,secondary,817,no,cellular,jul,3,yes
cus_44216,36,management,divorced,tertiary,649,no,cellular,jul,2,no
cus_44217,30,management,single,tertiary,1268,no,cellular,jul,4,no
cus_44218,42,management,divorced,tertiary,5037,no,cellular,jul,6,no
cus_44219,33,technician,married,secondary,183,no,cellular,jul,2,yes
cus_44220,30,admin.,married,secondary,1081,no,cellular,jul,2,no
cus_44221,51,admin.,married,secondary,423,yes,cellular,jul,5,no
cus_44222,30,self-employed,married,secondary,123,yes,other,jul,1,no
cus_44223,32,services,married,primary,164,no,other,jul,1,no
cus_44224,39,blue-collar,married,secondary,2467,no,cellular,jul,2,yes
cus_44225,34,technician,married,secondary,806,no,cellular,jul,3,yes
cus_44226,46,technician,married,secondary,9299,no,cellular,jul,1,yes
cus_44227,58,blue-collar,divorced,primary,1299,no,cellular,jul,2,no
cus_44228,42,management,married,unknown,1519,no,cellular,jul,1,yes
cus_44229,60,admin.,married,unknown,478,no,cellular,jul,2,yes
cus_44230,36,management,divorced,tertiary,1057,no,cellular,jul,2,yes
cus_44231,32,entrepreneur,married,tertiary,762,no,cellular,jul,11,yes
cus_44232,45,management,married,tertiary,31472,no,cellular,jul,7,yes
cus_44233,44,management,single,tertiary,1090,no,cellular,jul,4,yes
cus_44234,73,retired,married,primary,1388,no,cellular,jul,3,no
cus_44235,46,blue-collar,married,secondary,6879,no,cellular,jul,1,no
cus_44236,57,retired,married,secondary,3738,no,cellular,jul,2,yes
cus_44237,35,management,married,tertiary,2374,yes,cellular,jul,2,no
cus_44238,29,admin.,single,secondary,854,no,cellular,jul,5,no
cus_44239,29,admin.,single,secondary,1277,no,cellular,jul,2,yes
cus_44240,35,blue-collar,married,secondary,-17,no,other,jul,1,no
cus_44241,31,unemployed,divorced,tertiary,756,no,cellular,jul,2,yes
cus_44242,47,self-employed,married,secondary,523,no,other,jul,1,no
cus_44243,41,blue-collar,married,primary,178,no,other,jul,1,no
cus_44244,29,management,single,tertiary,2344,no,cellular,jul,1,no
cus_44245,54,blue-collar,married,secondary,1636,no,telephone,jul,2,yes
cus_44246,27,admin.,single,secondary,125,no,cellular,jul,1,no
cus_44247,49,management,divorced,tertiary,300,no,cellular,jul,1,yes
cus_44248,24,admin.,single,secondary,1055,no,cellular,jul,1,no
cus_44249,35,admin.,single,secondary,321,no,cellular,jul,1,yes
cus_44250,24,student,single,secondary,1234,no,cellular,jul,1,yes
cus_44251,34,management,divorced,tertiary,70,no,other,jul,1,no
cus_44252,24,admin.,single,secondary,1295,no,cellular,jul,2,yes
cus_44253,43,management,married,tertiary,839,no,cellular,jul,1,yes
cus_44254,34,unemployed,single,tertiary,1974,no,cellular,jul,1,yes
cus_44255,60,unemployed,married,primary,0,no,cellular,jul,1,yes
cus_44256,27,admin.,married,tertiary,2855,no,cellular,jul,2,yes
cus_44257,54,management,divorced,tertiary,5475,no,cellular,jul,4,yes
cus_44258,38,management,married,tertiary,536,no,cellular,jul,1,yes
cus_44259,39,blue-collar,married,primary,558,no,other,jul,1,no
cus_44260,41,blue-collar,divorced,secondary,663,no,other,jul,1,no
cus_44261,34,technician,single,secondary,1279,no,cellular,jul,2,yes
cus_44262,93,retired,married,unknown,775,no,cellular,jul,2,yes
cus_44263,34,technician,single,secondary,1313,no,cellular,jul,2,no
cus_44264,42,technician,single,secondary,631,no,telephone,jul,2,no
cus_44265,36,management,married,tertiary,203,no,cellular,jul,3,yes
cus_44266,33,admin.,single,tertiary,146,no,cellular,jul,3,yes
cus_44267,37,technician,single,tertiary,0,no,cellular,jul,6,yes
cus_44268,35,management,married,tertiary,4124,no,cellular,jul,2,yes
cus_44269,41,admin.,married,secondary,14968,no,cellular,jul,4,yes
cus_44270,49,admin.,married,secondary,197,no,cellular,jul,1,no
cus_44271,33,management,single,tertiary,307,no,cellular,jul,6,no
cus_44272,36,technician,divorced,secondary,1451,no,cellular,jul,4,yes
cus_44273,30,student,single,tertiary,3026,no,cellular,jul,1,yes
cus_44274,41,technician,single,tertiary,431,no,cellular,jul,1,yes
cus_44275,29,management,single,tertiary,985,no,cellular,jul,2,yes
cus_44276,30,services,single,secondary,268,no,other,jul,1,no
cus_44277,25,student,married,secondary,37,no,other,jul,1,no
cus_44278,28,student,single,secondary,2015,no,cellular,jul,2,no
cus_44279,82,retired,married,primary,243,no,cellular,jul,1,yes
cus_44280,26,student,single,secondary,3090,no,cellular,jul,1,no
cus_44281,56,retired,married,secondary,393,yes,cellular,jul,1,yes
cus_44282,33,technician,divorced,secondary,948,no,other,jul,1,no
cus_44283,38,unemployed,married,secondary,995,no,other,jul,1,no
cus_44284,27,technician,single,secondary,-69,no,other,jul,1,no
cus_44285,27,management,single,tertiary,102,no,other,jul,1,no
cus_44286,45,blue-collar,single,secondary,0,no,cellular,jul,2,no
cus_44287,37,technician,married,secondary,1707,no,cellular,jul,2,yes
cus_44288,48,management,married,tertiary,612,no,cellular,jul,7,no
cus_44289,46,admin.,married,unknown,5511,no,cellular,jul,2,yes
cus_44290,37,management,married,tertiary,387,no,cellular,jul,2,no
cus_44291,28,admin.,single,tertiary,313,yes,cellular,jul,2,no
cus_44292,44,self-employed,divorced,secondary,8,no,cellular,jul,4,yes
cus_44293,32,admin.,single,secondary,457,no,cellular,jul,3,no
cus_44294,40,technician,married,secondary,0,yes,cellular,jul,2,no
cus_44295,61,self-employed,married,tertiary,10861,no,cellular,jul,2,yes
cus_44296,23,student,single,secondary,794,no,cellular,jul,3,yes
cus_44297,69,retired,married,secondary,0,no,cellular,jul,1,yes
cus_44298,33,services,single,unknown,2297,no,cellular,jul,1,yes
cus_44299,33,management,single,tertiary,373,yes,cellular,jul,1,yes
cus_44300,23,management,single,tertiary,1807,no,cellular,jul,1,yes
cus_44301,35,management,married,tertiary,775,no,other,jul,1,no
cus_44302,31,services,single,secondary,-248,no,other,jul,1,no
cus_44303,27,services,single,secondary,230,no,other,jul,1,no
cus_44304,49,admin.,divorced,secondary,1180,no,cellular,jul,2,no
cus_44305,31,admin.,single,secondary,255,no,cellular,jul,2,no
cus_44306,45,technician,married,secondary,2776,no,cellular,jul,2,yes
cus_44307,61,retired,married,secondary,1058,no,cellular,jul,2,yes
cus_44308,41,retired,single,primary,2579,no,cellular,jul,1,no
cus_44309,49,technician,married,secondary,308,no,cellular,jul,5,no
cus_44310,47,admin.,married,secondary,1210,no,cellular,jul,4,no
cus_44311,46,technician,married,unknown,3308,no,cellular,jul,2,yes
cus_44312,40,admin.,married,secondary,0,no,cellular,jul,2,yes
cus_44313,55,technician,married,tertiary,1320,no,cellular,jul,1,yes
cus_44314,24,student,single,secondary,822,no,cellular,jul,2,no
cus_44315,39,unemployed,married,primary,7005,no,cellular,jul,2,yes
cus_44316,82,housemaid,divorced,primary,1381,no,cellular,jul,5,yes
cus_44317,27,technician,single,secondary,204,no,cellular,jul,2,yes
cus_44318,26,technician,married,secondary,267,no,cellular,jul,2,yes
cus_44319,31,management,single,tertiary,725,no,cellular,jul,1,no
cus_44320,22,unemployed,single,tertiary,993,no,cellular,jul,3,yes
cus_44321,27,student,single,tertiary,311,no,cellular,jul,1,yes
cus_44322,32,admin.,married,secondary,389,no,cellular,jul,3,no
cus_44323,53,blue-collar,married,primary,306,no,cellular,jul,3,yes
cus_44324,54,management,married,tertiary,752,no,telephone,jul,5,yes
cus_44325,53,technician,married,tertiary,2557,no,cellular,jul,4,no
cus_44326,29,management,married,tertiary,135,no,cellular,jul,4,no
cus_44327,64,retired,married,secondary,1574,no,telephone,jul,3,yes
cus_44328,33,blue-collar,married,secondary,0,no,other,jul,1,no
cus_44329,57,technician,married,tertiary,1181,no,cellular,jul,2,yes
cus_44330,31,management,single,tertiary,1761,no,telephone,jul,3,yes
cus_44331,61,admin.,married,unknown,4629,no,cellular,jul,3,yes
cus_44332,35,unemployed,single,tertiary,154,no,cellular,jul,4,yes
cus_44333,57,unemployed,divorced,secondary,1088,no,cellular,jul,1,no
cus_44334,77,retired,married,secondary,4112,no,telephone,jul,1,yes
cus_44335,36,services,married,secondary,11650,no,telephone,jul,1,yes
cus_44336,32,management,married,tertiary,6138,no,cellular,jul,2,yes
cus_44337,25,services,single,unknown,2022,no,cellular,jul,8,yes
cus_44338,61,management,married,unknown,264,no,telephone,jul,1,yes
cus_44339,69,retired,single,tertiary,2144,no,cellular,jul,1,yes
cus_44340,69,technician,married,tertiary,482,no,cellular,jul,1,yes
cus_44341,29,management,single,tertiary,0,no,cellular,jul,6,no
cus_44342,35,management,single,tertiary,2187,no,cellular,jul,1,no
cus_44343,47,management,divorced,tertiary,-130,no,cellular,jul,4,no
cus_44344,30,admin.,single,tertiary,8,yes,cellular,jul,2,no
cus_44345,28,admin.,single,secondary,261,yes,cellular,jul,7,no
cus_44346,34,admin.,married,tertiary,0,no,cellular,jul,1,yes
cus_44347,71,technician,married,secondary,3020,no,telephone,jul,1,yes
cus_44348,49,retired,married,primary,18,no,other,jul,1,no
cus_44349,45,management,single,tertiary,4831,no,cellular,jul,3,yes
cus_44350,64,retired,married,primary,12067,no,telephone,jul,2,yes
cus_44351,39,entrepreneur,married,secondary,689,no,cellular,jul,3,no
cus_44352,35,technician,single,secondary,1227,no,cellular,jul,5,yes
cus_44353,36,admin.,single,tertiary,980,no,cellular,jul,3,no
cus_44354,22,student,single,unknown,1232,no,cellular,jul,1,yes
cus_44355,27,technician,single,secondary,842,no,cellular,jul,1,no
cus_44356,83,housemaid,divorced,primary,5944,no,cellular,jul,3,no
cus_44357,23,management,single,tertiary,906,no,cellular,jul,3,no
cus_44358,31,services,single,tertiary,1626,no,other,jul,1,no
cus_44359,34,unemployed,married,tertiary,822,no,other,aug,1,no
cus_44360,35,self-employed,married,tertiary,980,no,cellular,aug,2,no
cus_44361,80,retired,married,secondary,173,no,cellular,aug,3,no
cus_44362,46,unknown,married,tertiary,8564,no,cellular,aug,2,no
cus_44363,33,management,married,tertiary,643,no,cellular,aug,3,no
cus_44364,26,technician,single,secondary,1873,no,cellular,aug,3,no
cus_44365,25,technician,single,secondary,31,no,cellular,aug,3,no
cus_44366,54,services,married,secondary,386,no,cellular,aug,2,no
cus_44367,34,management,single,tertiary,275,no,cellular,aug,2,yes
cus_44368,34,management,married,secondary,369,no,cellular,aug,3,yes
cus_44369,59,technician,single,secondary,571,yes,other,aug,1,no
cus_44370,76,housemaid,married,primary,1483,no,cellular,aug,4,no
cus_44371,32,technician,single,tertiary,388,no,cellular,aug,8,no
cus_44372,65,retired,divorced,unknown,300,no,cellular,aug,2,no
cus_44373,37,blue-collar,single,unknown,871,no,cellular,aug,1,no
cus_44374,55,technician,married,unknown,240,no,cellular,aug,3,yes
cus_44375,53,admin.,single,secondary,2398,no,cellular,aug,1,yes
cus_44376,63,management,married,tertiary,2785,no,cellular,aug,2,yes
cus_44377,32,unemployed,single,secondary,8304,no,cellular,aug,1,no
cus_44378,24,student,single,secondary,867,no,cellular,aug,7,no
cus_44379,33,student,single,unknown,2321,no,cellular,aug,1,no
cus_44380,33,management,married,tertiary,7154,no,cellular,aug,4,no
cus_44381,38,technician,single,tertiary,1727,no,telephone,aug,2,no
cus_44382,37,management,single,tertiary,62,no,cellular,aug,2,yes
cus_44383,30,student,single,secondary,3096,no,cellular,aug,3,no
cus_44384,36,technician,single,secondary,1745,no,cellular,aug,1,no
cus_44385,29,student,single,secondary,1377,no,cellular,aug,1,yes
cus_44386,29,student,single,tertiary,163,no,cellular,aug,1,yes
cus_44387,38,management,married,tertiary,1199,no,cellular,aug,1,yes
cus_44388,34,admin.,married,tertiary,0,yes,cellular,aug,2,no
cus_44389,62,retired,married,secondary,569,no,cellular,aug,2,yes
cus_44390,34,technician,married,secondary,0,no,cellular,aug,1,yes
cus_44391,56,services,married,secondary,1989,no,cellular,aug,4,yes
cus_44392,48,housemaid,single,primary,46,no,cellular,aug,2,yes
cus_44393,33,technician,married,secondary,1026,no,cellular,aug,2,no
cus_44394,32,admin.,married,secondary,200,no,cellular,aug,3,no
cus_44395,42,management,married,tertiary,372,no,cellular,aug,2,yes
cus_44396,68,retired,married,tertiary,2812,no,cellular,aug,4,yes
cus_44397,60,housemaid,married,secondary,0,no,telephone,aug,2,yes
cus_44398,34,admin.,married,tertiary,69,yes,cellular,aug,3,yes
cus_44399,43,blue-collar,married,primary,2952,no,cellular,aug,2,yes
cus_44400,29,management,married,tertiary,198,no,cellular,aug,1,no
cus_44401,62,retired,married,secondary,569,no,cellular,aug,1,yes
cus_44402,29,management,married,tertiary,198,no,cellular,aug,1,no
cus_44403,68,retired,married,tertiary,2812,no,cellular,aug,1,yes
cus_44404,38,management,married,tertiary,1199,no,cellular,aug,1,yes
cus_44405,59,unknown,married,unknown,1500,no,cellular,aug,1,no
cus_44406,63,entrepreneur,married,secondary,3904,no,telephone,aug,2,yes
cus_44407,48,admin.,married,secondary,156,no,cellular,aug,1,yes
cus_44408,30,services,single,tertiary,1788,no,cellular,aug,1,yes
cus_44409,45,admin.,married,secondary,205,no,cellular,aug,1,yes
cus_44410,78,retired,married,unknown,38,no,telephone,aug,1,no
cus_44411,59,unemployed,married,secondary,1625,no,cellular,aug,1,yes
cus_44412,38,management,married,tertiary,238,no,cellular,aug,1,yes
cus_44413,33,technician,married,secondary,1026,no,cellular,aug,1,no
cus_44414,49,blue-collar,married,secondary,1730,no,cellular,aug,2,yes
cus_44415,80,retired,married,secondary,2354,no,telephone,aug,2,no
cus_44416,30,housemaid,single,tertiary,19,no,cellular,aug,1,yes
cus_44417,35,management,single,tertiary,747,no,cellular,aug,1,no
cus_44418,35,unemployed,single,tertiary,415,no,cellular,aug,1,yes
cus_44419,32,management,married,tertiary,1812,no,cellular,aug,1,yes
cus_44420,93,retired,married,unknown,775,no,cellular,aug,2,yes
cus_44421,60,housemaid,married,secondary,0,no,telephone,aug,1,no
cus_44422,30,admin.,single,secondary,3528,no,cellular,aug,1,yes
cus_44423,42,admin.,married,secondary,641,no,cellular,aug,1,no
cus_44424,33,technician,married,secondary,180,no,cellular,aug,1,yes
cus_44425,48,housemaid,single,primary,46,no,cellular,aug,1,yes
